TYPE,YEAR,MONTH,DAY,HOUR,MINUTE,HUNDRED_BLOCK,NEIGHBOURHOOD,X,Y
Theft from Vehicle,2025,1,5,22,0,10XX BURNABY ST,West End,490470.9272,5458468.8307
Theft from Vehicle,2025,1,4,17,0,10XX BURRARD ST,West End,490729.8291,5458622.3417
Theft from Vehicle,2025,1,21,18,0,10XX CAMBIE ST,Central Business District,491408.801,5458133.3517
Theft from Vehicle,2025,1,11,11,19,10XX E 62ND AVE,Sunset,493760.3021,5451225.0727
Theft from Vehicle,2025,1,25,14,11,10XX E 8TH AVE,Mount Pleasant,494030.9652,5456741.5101
Theft from Vehicle,2025,1,12,15,0,10XX E GEORGIA ST,Strathcona,494043.9479,5458386.858
Theft from Vehicle,2025,1,12,22,0,10XX E GEORGIA ST,Strathcona,494058.9271,5458395.6681
Theft from Vehicle,2025,1,16,13,53,10XX E HASTINGS ST,Strathcona,494007.0836,5458691.3766
Theft from Vehicle,2025,1,25,18,0,10XX HARO ST,West End,490921.383,5458938.9915
Theft from Vehicle,2025,1,22,1,7,10XX PANTAGES LANE,West End,490565.0543,5458458.354
Theft from Vehicle,2025,1,27,7,40,10XX ROBSON ST,West End,491033.453,5458996.3379
Theft from Vehicle,2025,1,1,15,4,10XX SEYMOUR ST,Central Business District,491044.9783,5458358.9775
Theft from Vehicle,2025,1,5,16,0,10XX SEYMOUR ST,Central Business District,491044.9783,5458358.9775
Theft from Vehicle,2025,1,7,17,30,10XX SEYMOUR ST,Central Business District,491044.9783,5458358.9775
Theft from Vehicle,2025,1,3,15,30,10XX SEYMOUR ST,Central Business District,491045.7887,5458359.801
Theft from Vehicle,2025,1,19,14,33,10XX SEYMOUR ST,Central Business District,491069.3799,5458383.7871
Theft from Vehicle,2025,1,11,18,0,10XX STOVOLD LANE,West End,490905.5628,5458904.0758
Theft from Vehicle,2025,1,30,3,0,10XX W BROADWAY AVE,Fairview,490672.7999,5456753.3303
Theft from Vehicle,2025,1,5,17,30,11XX ALBERNI ST,West End,490952.4325,5459228.2107
Theft from Vehicle,2025,1,24,21,30,11XX DAVIE ST [BEHIND 1138 DAVIE ST],West End,490448.7297,5458635.3266
Theft from Vehicle,2025,1,27,7,52,11XX DENMAN ST,West End,489780.4771,5459501.1811
Theft from Vehicle,2025,1,8,15,28,11XX E 26TH AVE,Kensington-Cedar Cottage,493984.0844,5454992.6039
Theft from Vehicle,2025,1,1,2,0,11XX GRANVILLE ST,Central Business District,490849.4359,5458295.9346
Theft from Vehicle,2025,1,6,20,0,11XX HARO ST,West End,490826.7405,5459046.6523
Theft from Vehicle,2025,1,29,18,0,11XX HORNBY ST,Central Business District,490790.4993,5458521.2002
Theft from Vehicle,2025,1,18,19,0,11XX MELVILLE ST,Central Business District,491078.0856,5459364.0845
Theft from Vehicle,2025,1,27,4,45,11XX QUEBEC ST,Central Business District,492598.3517,5458016.1542
Theft from Vehicle,2025,1,12,11,30,11XX ROBSON ST,West End,490780.948,5459247.3735
Theft from Vehicle,2025,1,5,18,45,11XX ROBSON ST,West End,490870.9796,5459157.4511
Theft from Vehicle,2025,1,5,22,30,11XX ROBSON ST,West End,490870.9796,5459157.4511
Theft from Vehicle,2025,1,16,9,45,11XX ROBSON ST,West End,490870.9796,5459157.4511
Theft from Vehicle,2025,1,19,19,58,11XX ROBSON ST,West End,490870.9796,5459157.4511
Theft from Vehicle,2025,1,21,17,0,11XX ROBSON ST,West End,490870.9796,5459157.4511
Theft from Vehicle,2025,1,29,10,10,11XX ROBSON ST,West End,490870.9796,5459157.4511
Theft from Vehicle,2025,1,16,16,6,11XX ROBSON ST,West End,490872.0426,5459156.3898
Theft from Vehicle,2025,1,24,20,3,11XX ROBSON ST,West End,490892.6123,5459135.8451
Theft from Vehicle,2025,1,19,18,0,11XX SEYMOUR ST,Central Business District,491008.6781,5458309.102
Theft from Vehicle,2025,1,20,6,0,11XX W 12TH AVE,Fairview,490485.3208,5456445.518
Theft from Vehicle,2025,1,13,13,20,11XX W GEORGIA ST,West End,490994.5781,5459270.0898
Theft from Vehicle,2025,1,24,2,8,12XX ALBERNI ST,West End,490834.0469,5459342.8923
Theft from Vehicle,2025,1,19,17,0,12XX NICOLA ST,West End,489875.7383,5458967.8629
Theft from Vehicle,2025,1,17,23,0,12XX SALSBURY DR,Grandview-Woodland,495086.9465,5457909.2007
Theft from Vehicle,2025,1,21,22,0,12XX W 12TH AVE,Fairview,490389.0562,5456449.1917
Theft from Vehicle,2025,1,26,16,0,13XX BURNABY ST,West End,490047.2975,5458891.6543
Theft from Vehicle,2025,1,21,23,0,13XX HOMER ST,Central Business District,490916.6939,5457937.9216
Theft from Vehicle,2025,1,30,8,0,13XX RICHARDS ST,Central Business District,490844.722,5458006.4631
Theft from Vehicle,2025,1,3,6,16,14XX CREEKSIDE DR,Fairview,489756.421,5457810.4425
Theft from Vehicle,2025,1,20,9,58,14XX E 18TH AVE,Kensington-Cedar Cottage,494474.0409,5455735.5933
Theft from Vehicle,2025,1,5,15,0,14XX OLD BRIDGE ST,Fairview,490251.8302,5457580.7036
Theft from Vehicle,2025,1,13,12,0,14XX OLD BRIDGE ST,Fairview,490251.8302,5457580.7036
Theft from Vehicle,2025,1,25,17,30,14XX QUEBEC ST,Mount Pleasant,492586.2532,5457734.6766
Theft from Vehicle,2025,1,4,13,0,15XX CHARLES ST,Grandview-Woodland,494729.8256,5457818.3655
Theft from Vehicle,2025,1,5,14,0,15XX STANLEY PARK DR,Stanley Park,491315.6744,5460630.1935
Theft from Vehicle,2025,1,15,14,2,15XX W 2ND AVE,Fairview,489942.4468,5457434.8332
Theft from Vehicle,2025,1,14,20,0,15XX WOODLAND DR,Grandview-Woodland,494662.3538,5457629.1743
Theft from Vehicle,2025,1,7,19,30,16XX ALBERNI ST,West End,490406.2249,5459762.9341
Theft from Vehicle,2025,1,14,18,0,16XX BAYSHORE DR,Central Business District,490546.6247,5459904.2939
Theft from Vehicle,2025,1,12,18,0,16XX BAYSHORE DR,Central Business District,490598.522,5459866.264
Theft from Vehicle,2025,1,22,16,30,16XX E 18TH AVE,Kensington-Cedar Cottage,494838.3011,5455730.5501
Theft from Vehicle,2025,1,23,0,5,16XX E 29TH AVE,Kensington-Cedar Cottage,494795.8136,5454578.8371
Theft from Vehicle,2025,1,19,16,0,16XX MCLEAN DR,Grandview-Woodland,494518.2639,5457463.8794
Theft from Vehicle,2025,1,4,23,0,16XX W 47TH AVE,Kerrisdale,489507.6429,5452908.3387
Theft from Vehicle,2025,1,12,18,0,17XX COOK ST,Mount Pleasant,491947.1704,5457447.8951
Theft from Vehicle,2025,1,28,19,5,17XX E HASTINGS ST,Grandview-Woodland,494887.5052,5458719.3478
Theft from Vehicle,2025,1,1,0,0,17XX ROSEMARY BROWN LANE,West End,490224.0182,5459720.3072
Theft from Vehicle,2025,1,9,1,27,17XX UPLAND DR,Victoria-Fraserview,494880.6937,5451589.514
Theft from Vehicle,2025,1,5,6,0,18XX E 43RD AVE,Victoria-Fraserview,495030.3125,5453080.6934
Theft from Vehicle,2025,1,17,7,0,18XX HARO ST,West End,490065.7558,5459790.0235
Theft from Vehicle,2025,1,11,19,30,18XX NELSON ST,West End,489862.7414,5459684.4056
Theft from Vehicle,2025,1,24,22,0,18XX WHYTE AVE,Kitsilano,489360.9814,5458066.7045
Theft from Vehicle,2025,1,10,22,45,19XX E 36TH AVE,Kensington-Cedar Cottage,495122.7608,5453859.254
Theft from Vehicle,2025,1,16,11,56,19XX ROBSON ST,West End,490031.2494,5459990.7455
Theft from Vehicle,2025,1,7,13,22,19XX W 1ST AVE,Kitsilano,489181.4068,5457556.9911
Theft from Vehicle,2025,1,14,20,0,1XX ABBOTT ST,Central Business District,492271.3311,5459048.0216
Theft from Vehicle,2025,1,14,23,40,1XX E 5TH AVE,Mount Pleasant,492522.0099,5457078.3606
Theft from Vehicle,2025,1,8,6,30,1XX E 7TH AVE,Mount Pleasant,492562.6789,5456882.6545
Theft from Vehicle,2025,1,8,18,50,1XX E 8TH AVE,Mount Pleasant,492517.959,5456774.6622
Theft from Vehicle,2025,1,8,20,50,1XX E CORDOVA ST,Central Business District,492574.641,5458843.7457
Theft from Vehicle,2025,1,12,21,33,1XX E CORDOVA ST,Central Business District,492585.3551,5458852.5211
Theft from Vehicle,2025,1,24,9,30,1XX E CORDOVA ST,Central Business District,492585.3551,5458852.5211
Theft from Vehicle,2025,1,2,7,0,1XX E GEORGIA ST,Central Business District,492708.7528,5458434.4421
Theft from Vehicle,2025,1,5,0,29,1XX E HASTINGS ST,Central Business District,492582.2772,5458747.5386
Theft from Vehicle,2025,1,28,18,0,1XX KEEFER PL,Central Business District,492117.1624,5458563.9812
Theft from Vehicle,2025,1,29,13,5,1XX KEEFER PL,Central Business District,492117.1624,5458563.9812
Theft from Vehicle,2025,1,6,6,45,1XX KEEFER ST,Central Business District,492707.1102,5458526.7604
Theft from Vehicle,2025,1,27,19,0,1XX MAIN ST,Strathcona,492768.7491,5459038.5902
Theft from Vehicle,2025,1,22,23,6,1XX POWELL ST,Central Business District,492577.88,5458943.2953
Theft from Vehicle,2025,1,12,18,0,1XX ROBSON ST,Central Business District,491706.5496,5458318.7277
Theft from Vehicle,2025,1,19,8,45,1XX W 2ND AVE [SHOPS AT WEST PARKADE STA,Mount Pleasant,492237.1052,5457400.9592
Theft from Vehicle,2025,1,20,10,30,1XX W CORDOVA ST,Central Business District,492183.8605,5458931.5946
Theft from Vehicle,2025,1,3,15,30,1XX W CORDOVA ST,Central Business District,492185.6625,5458931.117
Theft from Vehicle,2025,1,9,13,0,1XX W CORDOVA ST,Central Business District,492185.6625,5458931.117
Theft from Vehicle,2025,1,20,16,0,1XX W CORDOVA ST,Central Business District,492185.6625,5458931.117
Theft from Vehicle,2025,1,16,16,0,1XX W CORDOVA ST,Central Business District,492202.3298,5458917.2378
Theft from Vehicle,2025,1,29,18,37,1XX W CORDOVA ST,Central Business District,492206.3375,5458916.175
Theft from Vehicle,2025,1,13,20,12,1XX W HASTINGS ST,Central Business District,492193.6006,5458809.2198
Theft from Vehicle,2025,1,2,19,30,1XX W PENDER ST,Central Business District,492073.212,5458730.2581
Theft from Vehicle,2025,1,19,16,11,1XX W PENDER ST,Central Business District,492073.212,5458730.2581
Theft from Vehicle,2025,1,8,21,15,1XX W PENDER ST,Central Business District,492074.1894,5458729.9836
Theft from Vehicle,2025,1,11,19,54,1XX W PENDER ST,Central Business District,492074.1894,5458729.9836
Theft from Vehicle,2025,1,10,20,2,1XX WATER ST,Central Business District,492203.2678,5459031.6462
Theft from Vehicle,2025,1,28,7,30,1XX WATER ST,Central Business District,492203.2678,5459031.6462
Theft from Vehicle,2025,1,29,14,25,1XX WATER ST,Central Business District,492203.2678,5459031.6462
Theft from Vehicle,2025,1,12,19,0,1XX WATER ST,Central Business District,492204.6478,5459031.2779
Theft from Vehicle,2025,1,1,20,48,1XX WATER ST,Central Business District,492212.9631,5459029.0573
Theft from Vehicle,2025,1,27,21,30,1XX WATER ST,Central Business District,492251.0364,5459018.8895
Theft from Vehicle,2025,1,18,22,2,1XX WATER ST,Central Business District,492254.5394,5459017.9543
Theft from Vehicle,2025,1,10,17,36,200O SEMLIN DR,Grandview-Woodland,495379.8238,5458919.2733
Theft from Vehicle,2025,1,11,7,35,20XX BURRARD ST,Fairview,489409.1293,5457219.9917
Theft from Vehicle,2025,1,20,21,0,20XX E 26TH AVE,Kensington-Cedar Cottage,495270.7583,5454981.3483
Theft from Vehicle,2025,1,28,6,0,20XX E 48TH AVE,Victoria-Fraserview,495335.4614,5452607.682
Theft from Vehicle,2025,1,9,13,1,20XX E BROADWAY AVE,Kensington-Cedar Cottage,495455.4818,5456608.3882
Theft from Vehicle,2025,1,24,1,30,20XX PENTICTON ST,Hastings-Sunrise,496211.3059,5457101.1377
Theft from Vehicle,2025,1,9,18,0,20XX QUILCHENA CRES,Arbutus Ridge,488778.1233,5454259.3641
Theft from Vehicle,2025,1,27,16,40,20XX STANLEY PARK DR,Stanley Park,491503.1098,5460809.7059
Theft from Vehicle,2025,1,24,9,28,20XX W 2ND AVE,Kitsilano,489053.6963,5457462.5458
Theft from Vehicle,2025,1,23,21,0,20XX W 3RD AVE,Kitsilano,488999.3362,5457375.7461
Theft from Vehicle,2025,1,26,21,25,20XX W 58TH AVE,Kerrisdale,488891.7333,5451785.3157
Theft from Vehicle,2025,1,27,22,0,20XX W 5TH AVE,Kitsilano,489048.1213,5457168.1417
Theft from Vehicle,2025,1,2,10,10,20XX YORK AVE,Kitsilano,488974.1815,5457668.2516
Theft from Vehicle,2025,1,3,21,30,21XX E 43RD AVE,Victoria-Fraserview,495477.4866,5453154.8079
Theft from Vehicle,2025,1,30,2,0,21XX VINE ST,Kitsilano,488541.2676,5457106.5626
Theft from Vehicle,2025,1,7,22,0,21XX W 47TH AVE,Kerrisdale,488574.7807,5452932.9295
Theft from Vehicle,2025,1,7,21,30,21XX W BROADWAY AVE,Kitsilano,488785.2667,5456793.3212
Theft from Vehicle,2025,1,24,10,0,22XX E 40TH AVE,Kensington-Cedar Cottage,495485.012,5453456.1486
Theft from Vehicle,2025,1,24,23,30,22XX E 40TH AVE,Kensington-Cedar Cottage,495485.012,5453456.1486
Theft from Vehicle,2025,1,15,10,24,22XX FRANKLIN ST,Grandview-Woodland,495733.7652,5458810.2234
Theft from Vehicle,2025,1,4,1,0,22XX OXFORD ST,Grandview-Woodland,495680.5689,5459224.0335
Theft from Vehicle,2025,1,20,22,0,22XX W 14TH AVE,Kitsilano,488659.4105,5456279.3324
Theft from Vehicle,2025,1,7,9,30,22XX W 1ST AVE,Kitsilano,488553.8508,5457573.9553
Theft from Vehicle,2025,1,27,15,0,22XX W 43RD AVE,Kerrisdale,488362.8884,5453341.5876
Theft from Vehicle,2025,1,3,19,0,22XX WAVERLEY AVE,Victoria-Fraserview,495474.8434,5452704.4663
Theft from Vehicle,2025,1,7,7,30,24XX BALACLAVA ST,Kitsilano,487348.2219,5456930.7788
Theft from Vehicle,2025,1,19,19,0,24XX CYPRESS ST,Kitsilano,489219.8282,5456859.852
Theft from Vehicle,2025,1,19,21,0,24XX CYPRESS ST,Kitsilano,489219.8282,5456859.852
Theft from Vehicle,2025,1,16,11,34,24XX OAK ST,Fairview,490785.0923,5456823.2755
Theft from Vehicle,2025,1,9,11,50,25XX COMMERCIAL DR,Kensington-Cedar Cottage,494916.4742,5456563.9055
Theft from Vehicle,2025,1,1,3,0,26XX ASH ST,Fairview,491449.6133,5456583.2323
Theft from Vehicle,2025,1,1,7,0,26XX ASH ST,Fairview,491449.6794,5456586.165
Theft from Vehicle,2025,1,1,17,41,26XX ASH ST,Fairview,491449.6794,5456586.165
Theft from Vehicle,2025,1,10,15,30,26XX CAROLINA ST,Mount Pleasant,493376.72,5456526.3573
Theft from Vehicle,2025,1,17,4,40,26XX DUKE ST,Renfrew-Collingwood,496261.6363,5454099.9875
Theft from Vehicle,2025,1,19,23,0,26XX E HASTINGS ST,Hastings-Sunrise,496292.9023,5458708.6177
Theft from Vehicle,2025,1,14,1,8,26XX TURNER ST,Hastings-Sunrise,496298.7378,5458479.5801
Theft from Vehicle,2025,1,2,12,0,27XX E 24TH AVE,Renfrew-Collingwood,496522.1595,5455120.6036
Theft from Vehicle,2025,1,25,15,24,27XX E 5TH AVE,Hastings-Sunrise,496572.8341,5456998.7522
Theft from Vehicle,2025,1,23,11,59,27XX E HASTINGS ST,Hastings-Sunrise,496507.3157,5458707.9676
Theft from Vehicle,2025,1,5,8,50,27XX STANLEY PARK DR,Stanley Park,491023.0901,5460869.0432
Theft from Vehicle,2025,1,2,6,55,28XX E 12TH AVE,Renfrew-Collingwood,496582.5303,5456251.5514
Theft from Vehicle,2025,1,4,15,0,28XX GRANDVIEW HWY,Renfrew-Collingwood,496730.063,5456164.2105
Theft from Vehicle,2025,1,26,17,0,28XX TRINITY ST,Hastings-Sunrise,496743.4741,5459666.9221
Theft from Vehicle,2025,1,3,18,0,29XX FIR ST,Fairview,489721.0046,5456287.8856
Theft from Vehicle,2025,1,6,14,30,29XX FIR ST,Fairview,489721.036,5456289.0366
Theft from Vehicle,2025,1,18,0,0,29XX MAIN ST,Mount Pleasant,492647.6338,5456284.3271
Theft from Vehicle,2025,1,4,17,59,2XX ABBOTT ST,Central Business District,492264.9678,5459018.1693
Theft from Vehicle,2025,1,25,22,0,2XX E 65TH AVE,Sunset,492559.2715,5451000.0225
Theft from Vehicle,2025,1,21,7,51,2XX E CORDOVA ST,Strathcona,492862.317,5458843.4999
Theft from Vehicle,2025,1,14,10,31,2XX E HASTINGS ST,Strathcona,492849.3825,5458739.4619
Theft from Vehicle,2025,1,21,14,32,2XX KEEFER ST,Strathcona,492754.9726,5458525.2227
Theft from Vehicle,2025,1,18,17,0,30XX E 15TH AVE,Renfrew-Collingwood,496982.9666,5455959.9371
Theft from Vehicle,2025,1,22,19,0,30XX E 19TH AVE,Renfrew-Collingwood,496977.8137,5455595.2049
Theft from Vehicle,2025,1,25,1,0,31XX E 20TH AVE,Renfrew-Collingwood,497307.5746,5455512.1472
Theft from Vehicle,2025,1,9,15,15,31XX E BROADWAY AVE,Hastings-Sunrise,497226.9356,5456575.4655
Theft from Vehicle,2025,1,17,8,30,31XX GRANVILLE ST,Fairview,489896.3891,5456050.5617
Theft from Vehicle,2025,1,19,17,0,32XX COPLEY ST,Renfrew-Collingwood,495999.7092,5455830.8654
Theft from Vehicle,2025,1,5,17,0,32XX W BROADWAY AVE,Kitsilano,487192.8027,5456837.3289
Theft from Vehicle,2025,1,6,21,0,33XX W 28TH AVE,Dunbar-Southlands,486889.0817,5454935.2756
Theft from Vehicle,2025,1,30,11,0,34XX ASCOT PL,Renfrew-Collingwood,497631.0991,5454010.2935
Theft from Vehicle,2025,1,15,16,0,34XX E 22ND AVE,Renfrew-Collingwood,497748.2974,5455311.3095
Theft from Vehicle,2025,1,23,4,54,34XX E 23RD AVE,Renfrew-Collingwood,497761.8974,5455204.6482
Theft from Vehicle,2025,1,28,5,2,34XX E 49TH AVE,Killarney,497871.9066,5452353.4275
Theft from Vehicle,2025,1,3,22,0,34XX W 37TH AVE,Dunbar-Southlands,486872.458,5453989.1442
Theft from Vehicle,2025,1,15,3,0,35XX EUCLID AVE,Renfrew-Collingwood,497924.6776,5453558.3371
Theft from Vehicle,2025,1,24,9,0,35XX SLOCAN ST,Renfrew-Collingwood,496386.1993,5455586.5222
Theft from Vehicle,2025,1,12,17,0,35XX W 28TH AVE,Dunbar-Southlands,486607.8779,5454939.3895
Theft from Vehicle,2025,1,15,20,0,36XX E 26TH AVE,Renfrew-Collingwood,498245.2213,5454914.9404
Theft from Vehicle,2025,1,8,8,32,36XX E GEORGIA ST [IFO 3608 E GEORGIA ST,Hastings-Sunrise,498133.5532,5458385.5716
Theft from Vehicle,2025,1,12,16,0,36XX E PENDER ST,Hastings-Sunrise,498136.0885,5458601.7076
Theft from Vehicle,2025,1,5,23,0,39XX DUMFRIES ST,Kensington-Cedar Cottage,494669.1225,5455289.209
Theft from Vehicle,2025,1,10,21,0,39XX W 50TH AVE,Kerrisdale,486119.0843,5452660.8242
Theft from Vehicle,2025,1,5,21,0,3X E 1ST AVE,Mount Pleasant,492449.9697,5457492.2862
Theft from Vehicle,2025,1,19,11,0,3X POWELL ST,Central Business District,492481.7776,5458946.295
Theft from Vehicle,2025,1,10,13,40,3XX ALEXANDER ST,Strathcona,492890.2142,5459034.8466
Theft from Vehicle,2025,1,22,17,40,3XX E CORDOVA ST,Strathcona,492906.9814,5458833.0408
Theft from Vehicle,2025,1,11,19,0,3XX HELMCKEN ST,Central Business District,491199.964,5458124.3488
Theft from Vehicle,2025,1,26,23,0,3XX KASLO ST,Hastings-Sunrise,496611.0317,5458723.4524
Theft from Vehicle,2025,1,7,21,57,40XX CAMBIE ST,South Cambie,491599.5544,5455241.7915
Theft from Vehicle,2025,1,23,0,0,42XX SKEENA ST [IFO 4265 SKEENA ST],Renfrew-Collingwood,497927.5366,5454917.5456
Theft from Vehicle,2025,1,29,14,4,44XX W 13TH AVE,West Point Grey,484987.1682,5456493.481
Theft from Vehicle,2025,1,16,21,50,44XX W 15TH AVE,West Point Grey,484986.7503,5456291.0836
Theft from Vehicle,2025,1,3,22,0,45XX SIDNEY ST,Kensington-Cedar Cottage,495427.2918,5454680.8523
Theft from Vehicle,2025,1,16,11,0,45XX W 16TH AVE,West Point Grey,484769.5194,5456204.3698
Theft from Vehicle,2025,1,24,10,0,46XX DUCHESS ST,Renfrew-Collingwood,496548.6707,5454502.53
Theft from Vehicle,2025,1,17,16,18,4X E 50TH AVE,Sunset,492362.1666,5452442.8655
Theft from Vehicle,2025,1,1,12,59,4XX E PENDER ST,Strathcona,493065.4797,5458615.6264
Theft from Vehicle,2025,1,25,4,1,4XX HORNBY ST,Central Business District,491576.3205,5459316.5936
Theft from Vehicle,2025,1,7,17,0,4XX SEYMOUR ST,Central Business District,491758.4392,5459079.5866
Theft from Vehicle,2025,1,1,18,30,4XX SEYMOUR ST,Central Business District,491759.3721,5459080.529
Theft from Vehicle,2025,1,24,4,57,4XX SEYMOUR ST,Central Business District,491759.3721,5459080.529
Theft from Vehicle,2025,1,24,12,30,4XX SEYMOUR ST,Central Business District,491759.3721,5459080.529
Theft from Vehicle,2025,1,7,18,0,4XX SW MARINE DR,Marpole,491509.2162,5450861.6428
Theft from Vehicle,2025,1,23,18,0,4XX SW MARINE DR,Marpole,491519.1314,5450839.6916
Theft from Vehicle,2025,1,12,9,58,4XX VERNON DR,Strathcona,494236.808,5458657.9933
Theft from Vehicle,2025,1,1,16,0,4XX WOODLAND DR,Grandview-Woodland,494722.101,5458723.4835
Theft from Vehicle,2025,1,5,9,30,51XX FAIRMONT ST,Renfrew-Collingwood,496759.923,5454003.4676
Theft from Vehicle,2025,1,22,23,0,53XX CHAMBERS ST,Renfrew-Collingwood,496145.1547,5453764.5254
